id_vertex; team; skill
308; 0; MG
309; 0; RJ
310; 0; AC
311; 0; GO
312; 0; BA
313; 0; RJ
314; 1; PR
315; 0; SP
316; 1; PE
317; 1; MT
318; 0; RJ
319; 0; MG
320; 0; MS
321; 0; PB
322; 0; DF
323; 1; TO
324; 0; MG
325; 1; AP
326; 0; PE
327; 1; ES
328; 0; PR
329; 1; SC
330; 0; SC
331; 0; SP
332; 0; MG
333; 0; SP
334; 0; SP
335; 0; SP
336; 1; PR
337; 1; PE
338; 1; BA
339; 1; SP
340; 0; CE
341; 0; RJ
342; 0; RS
343; 0; PB
344; 0; BA
345; 0; RJ
346; 1; MG
347; 0; SP
348; 1; PR
349; 1; RS
350; 1; RJ
351; 0; GO
352; 0; SC
353; 1; MT
354; 0; GO
355; 1; MA
356; 1; RO
357; 1; AL
358; 0; MG
359; 0; SE
360; 1; MG
361; 0; RJ
362; 0; AC
363; 1; SP
364; 0; ES
365; 1; SP
366; 1; SP
367; 0; SP
368; 1; AP
369; 1; PR
370; 0; RJ
371; 0; BA
372; 1; RS
373; 0; AC
374; 0; AC
375; 1; AC
376; 0; AC
377; 1; AC
378; 0; AL
379; 1; AL
380; 1; AL
381; 0; AL
382; 1; AL
383; 0; AM
384; 1; AM
385; 1; AM
386; 1; AM
387; 1; AM
388; 1; AP
389; 0; AP
390; 1; BA
391; 1; BA
392; 0; BA
393; 0; BA
394; 0; BA
395; 0; BA
396; 0; BA
397; 1; BA
398; 0; BA
399; 0; BA
400; 0; BA
401; 0; CE
402; 0; CE
403; 1; CE
404; 0; CE
405; 1; CE
406; 1; CE
407; 1; DF
408; 1; ES
409; 0; ES
410; 1; ES
411; 0; ES
412; 0; GO
413; 0; GO
414; 0; GO
415; 0; GO
416; 1; GO
417; 1; GO
418; 1; MA
419; 0; MA
420; 0; MA
421; 0; MA
422; 1; MA
423; 1; MA
424; 0; MA
425; 0; MA
426; 1; MA
427; 1; MG
428; 1; MG
429; 1; MG
430; 1; MG
431; 0; MG
432; 1; MG
433; 1; MG
434; 1; MG
435; 0; MG
436; 0; MS
437; 1; MS
438; 1; MS
439; 1; MT
440; 0; MT
441; 0; MT
442; 0; PA
443; 0; PA
444; 0; PA
445; 0; PA
446; 0; PA
447; 1; PA
448; 1; PB
449; 0; PB
450; 0; PE
451; 1; PE
452; 1; PE
453; 1; PE
454; 0; PE
455; 0; PE
456; 1; PE
457; -; -
458; 0; PE
459; 1; PE
460; -; -
461; -; -
462; 0; PI
463; 1; PR
464; 1; PR
465; 0; PR
466; 1; PR
467; 0; PR
468; 1; PR
469; 1; PR
470; 0; PR
471; 0; PR
472; 0; RJ
473; 0; RJ
474; 1; RJ
475; 1; RJ
476; 0; RJ
477; 0; RJ
478; -; -
479; 0; RJ
480; 0; RJ
481; 0; RJ
482; 0; RJ
483; 0; RJ
484; 0; RN
485; 0; RN
486; 0; RN
487; 1; RN
488; 0; RN
489; 1; RO
490; 0; RO
491; 1; RO
492; 0; RO
493; 1; RR
494; 0; RR
495; 0; RR
496; 1; RR
497; 1; RR
498; 0; RS
499; 0; RS
500; 0; RS
501; 0; RS
502; 0; SC
503; 0; SE
504; 1; SE
505; 1; SE
506; 0; SE
507; 1; SP
508; 1; SP
509; 0; SP
510; 1; SP
511; 0; SP
512; 1; SP
513; 1; SP
514; 0; SP
515; 0; SP
516; 0; SP
517; 0; SP
518; 0; SP
519; 0; SP
520; 1; SP
521; 1; SP
522; 0; SP
523; 1; SP
524; 0; SP
525; 1; SP
526; 0; SP
527; 0; SP
528; 0; TO
529; 0; TO
530; 1; AP
531; -; -
532; 0; CE
533; 0; MG
534; 1; MG
535; 0; MG
536; -; -
537; 0; PR
538; 1; RJ
539; 0; MS
540; 0; MA
541; 1; MG
542; 0; PI
543; 1; PI
544; 0; RJ
545; 0; SC
546; 1; MA
547; 1; PI
548; 0; RJ
549; 0; SC
550; -; -
551; -; -
